SPAC22F3.07c.1	chrI:691804-691852	chrI:691657-691705	+	false	1
SPAC22F3.07c.1	chrI:691804-691852	chrI:691416-691488	+	false	1
SPAC22F3.05c.1	chrI:697886-697927	chrI:697767-697804	+	false	1
SPAC22F3.05c.1	chrI:697569-697620	chrI:697356-697400	+	false	1
SPAC22F3.04.1	chrI:698178-698222	chrI:698323-698404	-	false	1
SPAC22F3.04.1	chrI:699364-699409	chrI:699364-699409	-	false	1
SPAC22F3.03c.1	chrI:704890-704924	chrI:705057-705094	+	false	1
SPAC22F3.03c.1	chrI:704764-704815	chrI:704537-704572	+	false	1
SPAC1296.01c.1	chrI:709340-709427	chrI:709340-709427	-	false	1
SPAC1296.01c.1	chrI:709340-709427	chrI:709645-709744	-	false	1
SPAC1296.04.1	chrI:715722-715993	chrI:715536-715582	+	false	1
SPAC1296.06.1	chrI:720025-720065	chrI:719741-719790	+	false	1
SPAC1296.06.1	chrI:719889-719925	chrI:719741-719790	+	false	1
SPAPJ696.02.1	chrI:724419-724505	chrI:724326-724377	+	false	1
SPAC22G7.01c.1	chrI:727902-727986	chrI:727732-727845	-	false	1
SPAC22G7.02.1	chrI:731551-731615	chrI:731323-731368	+	false	1
SPAC22G7.04.1	chrI:733252-733368	chrI:733496-733535	+	false	1
SPAC22G7.04.1	chrI:733041-733084	chrI:732898-732941	+	false	2
SPAC22G7.10.1	chrI:753842-753886	chrI:753940-753986	+	false	1
SPAC4G8.02c.1	chrI:756882-756988	chrI:756611-756778	-	false	5
SPNCRNA.159.1	chrI:776540-776588	chrI:776759-776828	+	false	1
SPAC4G8.08.1	chrI:777732-777890	chrI:777732-777777	+	false	1
SPAC4G8.08.1	chrI:777732-777890	chrI:777732-777795	+	false	1
SPAC4G8.12c.1	chrI:785856-785895	chrI:785633-785697	-	false	1
SPAC4G8.12c.1	chrI:786400-786439	chrI:786063-786160	-	false	1
SPAC4G8.12c.1	chrI:786400-786439	chrI:786230-786273	-	false	3
SPAC4G8.12c.1	chrI:786230-786273	chrI:786400-786439	-	false	1
SPAC16C9.01c.1	chrI:792092-792128	chrI:791852-792013	-	false	1
SPAC2G11.07c.1	chrI:821119-821376	chrI:821006-821044	-	false	1
SPAC2G11.07c.1	chrI:821006-821044	chrI:821119-821376	-	false	2
SPAC2G11.10c.1	chrI:827679-827902	chrI:827421-827464	-	false	1
SPAC2G11.11c.1	chrI:829313-829355	chrI:829425-829507	-	false	1
SPAC23G3.06.1	chrI:877107-877174	chrI:876963-877003	+	false	3
SPAC1687.11.1	chrI:922519-922570	chrI:922384-922424	+	false	1
SPAC1687.12c.1	chrI:926067-926121	chrI:925858-925961	-	false	2
SPAC1687.12c.1	chrI:925858-925961	chrI:926203-926251	-	false	1
SPAC1687.15.1	chrI:930197-930677	chrI:929958-930005	+	false	1
SPAC1687.17c.1	chrI:935669-935746	chrI:935813-935859	-	false	2
SPAC1687.18c.1	chrI:937892-937927	chrI:937720-937759	-	false	1
SPAC1687.21.1	chrI:942574-942614	chrI:941990-942214	+	false	1
SPAC1687.21.1	chrI:941990-942214	chrI:942297-942450	+	false	3
SPAC1687.21.1	chrI:942297-942450	chrI:941990-942214	+	false	15
SPAC1687.21.1	chrI:942297-942450	chrI:942574-942614	+	false	6
SPAC1687.21.1	chrI:942297-942450	chrI:942681-942726	+	false	1
SPAC222.14c.1	chrI:976464-976576	chrI:976331-976388	-	false	1
SPAC222.18.1	chrI:979022-979119	chrI:979177-979214	+	false	6
SPAC222.16c.1	chrI:980240-980288	chrI:980379-980433	-	false	1
SPAC821.06.1	chrI:990601-990711	chrI:990794-990855	+	false	1
SPAC23C4.08.1	chrI:1041746-1042069	chrI:1041599-1041672	+	false	1
SPAC23C4.08.1	chrI:1041746-1042069	chrI:1041533-1041672	+	false	1
SPAC23C4.08.1	chrI:1041599-1041672	chrI:1041746-1042069	+	false	3
SPAC23C4.09c.1	chrI:1043672-1043719	chrI:1043513-1043595	-	false	1
SPAC23C4.09c.1	chrI:1043790-1044000	chrI:1043672-1043719	-	false	1
SPAC23C4.09c.1	chrI:1043513-1043595	chrI:1043790-1044000	-	false	1
SPAC23C4.13.1	chrI:1051922-1051970	chrI:1051740-1051782	+	false	3
SPAC23C4.15.1	chrI:1054810-1054873	chrI:1054957-1055167	+	false	1
SPAC23C4.17.1	chrI:1058416-1058464	chrI:1058416-1058464	+	false	2
SPAC30D11.13.1	chrI:1094921-1095141	chrI:1095275-1095327	-	false	1
SPAC30D11.12.1	chrI:1096925-1097011	chrI:1097199-1097247	-	false	3
SPAC30D11.06c.1	chrI:1108847-1109054	chrI:1108704-1108758	+	false	2
SPAC30D11.05.1	chrI:1110294-1110755	chrI:1110810-1110851	-	false	3
SPAC56F8.05c.1	chrI:1135777-1135931	chrI:1135685-1135728	-	false	4
SPAC4C5.01.1	chrI:1192593-1192661	chrI:1192705-1192778	+	false	1
SPAC4C5.01.1	chrI:1192842-1192915	chrI:1193011-1193061	+	false	1
SPAC4C5.01.1	chrI:1193146-1193196	chrI:1192842-1192915	+	false	1
SPAC4C5.01.1	chrI:1192593-1192661	chrI:1192842-1192915	+	false	2
SPAC4C5.01.1	chrI:1192705-1192778	chrI:1193011-1193061	+	false	1
SPAC4C5.01.1	chrI:1192842-1192915	chrI:1192705-1192778	+	false	1
SPAC4C5.01.1	chrI:1192842-1192915	chrI:1192842-1192915	+	false	1
SPAC4C5.01.1	chrI:1193011-1193061	chrI:1193146-1193196	+	false	1
SPAC4C5.04.1	chrI:1199220-1199297	chrI:1199398-1199453	+	false	1
SPAC4C5.04.1	chrI:1198542-1198591	chrI:1198291-1198392	+	false	1
SPAC4C5.04.1	chrI:1198542-1198591	chrI:1198345-1198392	+	false	1
SPAC10F6.05c.1	chrI:1215639-1215722	chrI:1215862-1215901	-	false	2
SPAC10F6.05c.1	chrI:1215862-1215901	chrI:1215639-1215722	-	false	2
SPAC10F6.16.1	chrI:1239109-1239172	chrI:1238980-1239024	+	false	9
SPAPB17E12.10c.1	chrI:1282074-1282116	chrI:1282168-1282340	-	false	1
SPAPB17E12.11.1	chrI:1283505-1283562	chrI:1283336-1283386	+	false	2
SPAPB17E12.11.1	chrI:1283643-1283758	chrI:1283336-1283386	+	false	2
SPAPB17E12.11.1	chrI:1283643-1283758	chrI:1283505-1283562	+	false	1
SPAC6F12.07.1	chrI:1321484-1321781	chrI:1321842-1321902	+	false	1
SPAC6F12.08c.1	chrI:1324378-1324430	chrI:1324215-1324267	-	false	1
SPAC6F12.13c.1	chrI:1339701-1339868	chrI:1339376-1339580	-	false	2
SPAC57A10.03.1	chrI:1368323-1368387	chrI:1368442-1368645	+	false	1
SPAC57A10.09c.1	chrI:1380976-1381267	chrI:1381327-1381406	-	false	1
SPAC20G8.05c.1	chrI:1402465-1402655	chrI:1402748-1402805	-	false	1
SPAC3A12.05c.1	chrI:1429618-1429708	chrI:1429831-1429881	-	false	1
SPAC9.06c.1	chrI:1474405-1474459	chrI:1474213-1474263	-	false	1
SPAC5D6.05.1	chrI:1504351-1504403	chrI:1504510-1504611	-	false	1
SPAC167.04.1	chrI:1554167-1554213	chrI:1554073-1554134	-	false	1
SPAC167.02.1	chrI:1558221-1558267	chrI:1558015-1558069	-	false	1
SPAC1705.02.1	chrI:1569161-1569215	chrI:1568870-1569063	+	false	1
SPAC23H4.16c.1	chrI:1578985-1579042	chrI:1578985-1579042	+	false	1
SPAC23H4.16c.1	chrI:1578446-1578491	chrI:1578657-1578792	+	false	2
SPAC23H4.04.1	chrI:1602594-1602680	chrI:1602743-1602786	-	false	1
SPAP27G11.05c.1	chrI:1618350-1618390	chrI:1618128-1618190	-	false	1
SPAP27G11.12.1	chrI:1632088-1632166	chrI:1632210-1632361	+	false	3
SPAP27G11.12.1	chrI:1632210-1632361	chrI:1632088-1632166	+	false	1
SPAP27G11.12.1	chrI:1632210-1632361	chrI:1632395-1632444	+	false	1
SPAC343.03.1	chrI:1643293-1643509	chrI:1643127-1643169	+	false	4
SPAC343.05.1	chrI:1647417-1647458	chrI:1647262-1647316	+	false	5
SPAC343.08c.1	chrI:1653607-1653723	chrI:1653307-1653355	-	false	1
SPAC343.07.1	chrI:1652077-1652126	chrI:1652077-1652126	+	false	2
SPAC343.07.1	chrI:1651342-1651388	chrI:1651142-1651184	+	false	1
SPAC824.05.1	chrI:1692243-1692296	chrI:1692407-1692471	+	false	1
SPAC824.06.1	chrI:1695200-1695252	chrI:1695105-1695151	+	false	2
SPAC824.09c.1	chrI:1701293-1701361	chrI:1701143-1701213	-	false	1
SPACUNK12.02c.1	chrI:1738592-1738663	chrI:1738755-1738821	-	false	1
SPAC105.01c.1	chrI:1743125-1743298	chrI:1743379-1743420	-	false	2
SPAC17A5.07c.1	chrI:1766531-1766588	chrI:1766645-1766690	-	false	5
SPAC17A5.11.1	chrI:1773501-1773564	chrI:1773373-1773422	+	false	2
SPAC17A5.16.1	chrI:1786543-1786604	chrI:1786638-1786705	+	false	1
SPAC17A5.16.1	chrI:1786543-1786604	chrI:1786458-1786499	+	false	2
SPAC17A5.16.1	chrI:1786638-1786705	chrI:1786458-1786499	+	false	3
SPAC1610.03c.1	chrI:1794767-1794851	chrI:1794509-1794580	-	false	1
SPAC1610.03c.1	chrI:1794498-1794588	chrI:1794767-1794851	-	false	1
SPAC1002.07c.1	chrI:1808919-1809165	chrI:1808539-1808629	-	false	4
SPAC1002.07c.1	chrI:1808919-1809165	chrI:1808661-1808706	-	false	4
SPAC1002.07c.1	chrI:1808919-1809165	chrI:1808742-1808799	-	false	1
SPAC1002.07c.1	chrI:1808661-1808706	chrI:1808742-1808799	-	false	1
SPAC1002.07c.1	chrI:1808539-1808629	chrI:1808742-1808799	-	false	1
SPAC1002.07c.1	chrI:1808661-1808706	chrI:1808919-1809165	-	false	1
SPAPB1A10.10c.1	chrI:1881326-1881379	chrI:1881326-1881379	-	false	1
SPAC140.03.1	chrI:1900290-1900328	chrI:1900347-1900385	+	false	1
SPAC140.03.1	chrI:1900347-1900385	chrI:1900290-1900328	+	false	3
SPAC110.03.1	chrI:1916388-1916817	chrI:1916156-1916318	+	false	12
SPAP14E8.03.1	chrI:1925274-1925345	chrI:1925126-1925176	+	false	5
SPAC3H1.09c.1	chrI:1947755-1947794	chrI:1947982-1948045	-	false	1
SPAC9G1.05.1	chrI:1977364-1977403	chrI:1977192-1977261	+	false	1
SPAC9G1.05.1	chrI:1977602-1977650	chrI:1977450-1977555	+	false	1
SPAC9G1.05.1	chrI:1977192-1977261	chrI:1977450-1977555	+	false	1
SPAC17H9.20.1	chrI:2036960-2037007	chrI:2036668-2036712	+	false	1
SPAC732.01.1	chrI:2057696-2057727	chrI:2058045-2058336	+	false	1
SPAC732.01.1	chrI:2058045-2058336	chrI:2057696-2057727	+	false	1
SPAC732.01.1	chrI:2058045-2058336	chrI:2057929-2057973	+	false	6
SPAC732.01.1	chrI:2057625-2057663	chrI:2058045-2058336	+	false	1
SPAC732.01.1	chrI:2057625-2057663	chrI:2057929-2057973	+	false	1
SPAC732.01.1	chrI:2057838-2057892	chrI:2057929-2057973	+	false	4
SPAC732.01.1	chrI:2058045-2058336	chrI:2057625-2057663	+	false	2
SPAC732.01.1	chrI:2057838-2057892	chrI:2057696-2057727	+	false	1
SPAC732.01.1	chrI:2057838-2057892	chrI:2057625-2057663	+	false	2
SPAC732.01.1	chrI:2058045-2058336	chrI:2057838-2057892	+	false	3
SPAC3C7.07c.1	chrI:2078560-2078613	chrI:2078367-2078420	-	false	1
SPAC3C7.07c.1	chrI:2078560-2078613	chrI:2078487-2078527	-	false	1
SPAC3C7.07c.1	chrI:2078367-2078420	chrI:2078487-2078527	-	false	1
SPAC20H4.05c.1	chrI:2120053-2120095	chrI:2119790-2119837	-	false	1
SPAC20H4.05c.1	chrI:2120053-2120095	chrI:2120120-2120162	-	false	2
SPAC20H4.05c.1	chrI:2120053-2120095	chrI:2119916-2119974	-	false	1
SPAC23C11.08.1	chrI:2145780-2145926	chrI:2145988-2146042	+	false	1
SPAC23C11.10.1	chrI:2150883-2150929	chrI:2150745-2150783	+	false	1
SPAC13F5.01c.1	chrI:2169268-2169307	chrI:2169393-2169437	-	false	1
SPAC1783.02c.1	chrI:2190510-2190696	chrI:2190181-2190244	-	false	1
SPAC13D6.04c.1	chrI:2252771-2252820	chrI:2252875-2252980	-	false	1
SPAC4G9.14.1	chrI:2280767-2280859	chrI:2280883-2280991	+	false	1
SPAC4G9.14.1	chrI:2280767-2280859	chrI:2280443-2280491	+	false	2
SPAC4G9.14.1	chrI:2280883-2280991	chrI:2281121-2281167	+	false	1
SPAC4G9.14.1	chrI:2280883-2280991	chrI:2280767-2280859	+	false	1
SPAC4G9.15.1	chrI:2282243-2282302	chrI:2282434-2282482	+	false	1
SPAC4G9.15.1	chrI:2282434-2282482	chrI:2282434-2282482	+	false	1
SPAC13G7.07.1	chrI:2309947-2309997	chrI:2310089-2310129	+	false	2
SPAC13G7.11.1	chrI:2315600-2315700	chrI:2315350-2315385	+	false	2
SPAC17G8.04c.1	chrI:2348882-2349007	chrI:2349081-2349124	-	false	1
SPAC17G8.04c.1	chrI:2348882-2349007	chrI:2348615-2348704	-	false	1
SPAC17G8.05.1	chrI:2350341-2350382	chrI:2350472-2350540	+	false	1
SPAC17G8.13c.1	chrI:2366128-2366174	chrI:2366265-2366380	-	false	1
SPAC22H10.02.1	chrI:2371810-2371876	chrI:2371966-2372102	+	false	1
SPAC22H10.02.1	chrI:2371966-2372102	chrI:2371810-2371876	+	false	2
SPAC22H10.03c.1	chrI:2373377-2373412	chrI:2373264-2373302	-	false	1
SPAC22H10.03c.1	chrI:2373264-2373302	chrI:2373584-2373625	-	false	1
SPAC15F9.03c.1	chrI:2401372-2401440	chrI:2401248-2401299	-	false	2
SPAC23H3.02c.1	chrI:2495143-2495213	chrI:2495268-2495308	-	false	1
SPAC23H3.02c.1	chrI:2495143-2495213	chrI:2495167-2495213	-	false	1
SPAC23H3.04.1	chrI:2499354-2499442	chrI:2499160-2499160	+	false	1
SPAC23H3.07c.1	chrI:2505453-2505493	chrI:2505541-2505589	-	false	2
SPAC23H3.14.1	chrI:2521918-2522033	chrI:2521751-2521808	+	false	1
SPAC25H1.10c.1	chrI:2533128-2533169	chrI:2532929-2532990	-	false	1
SPAC4A8.07c.1	chrI:2558124-2558182	chrI:2558214-2558263	-	false	2
SPAC4A8.08c.1	chrI:2561563-2561615	chrI:2561372-2561409	-	false	2
SPAC4A8.08c.1	chrI:2561372-2561409	chrI:2561211-2561254	-	false	1
SPAC4A8.15c.1	chrI:2579417-2579465	chrI:2579417-2579465	-	false	4
SPAC4A8.15c.1	chrI:2579417-2579465	chrI:2579028-2579083	-	false	7
SPAC823.14.1	chrI:2606318-2606540	chrI:2606368-2606417	+	false	1
SPAC823.14.1	chrI:2606228-2606278	chrI:2606318-2606540	+	false	1
SPAC823.14.1	chrI:2606318-2606540	chrI:2606614-2606654	+	false	3
SPAC823.14.1	chrI:2606318-2606540	chrI:2606228-2606278	+	false	6
SPAC823.14.1	chrI:2606318-2606540	chrI:2606368-2606540	+	false	1
SPAC823.14.1	chrI:2606614-2606654	chrI:2606318-2606540	+	false	1
SPAC823.16c.1	chrI:2610455-2610528	chrI:2610292-2610347	-	false	2
SPAC823.16c.1	chrI:2610455-2610528	chrI:2610603-2610660	-	false	2
SPAC7D4.10.1	chrI:2620320-2620574	chrI:2620521-2620574	-	false	7
SPAC7D4.10.1	chrI:2621520-2621661	chrI:2621726-2621775	-	false	1
SPAC4F8.14c.1	chrI:2643684-2643859	chrI:2643684-2643767	+	false	2
SPAC4F8.14c.1	chrI:2643573-2643611	chrI:2643684-2643859	+	false	46
SPAC4F8.14c.1	chrI:2643684-2643859	chrI:2643573-2643611	+	false	3
SPAC4F8.14c.1	chrI:2643573-2643611	chrI:2643573-2643611	+	false	6
SPAC644.12.1	chrI:2694837-2694902	chrI:2694777-2694816	+	false	8
SPAC644.12.1	chrI:2694837-2694902	chrI:2694761-2694816	+	false	1
SPAC644.12.1	chrI:2694837-2694902	chrI:2694918-2694981	+	false	9
SPAC644.12.1	chrI:2695102-2695170	chrI:2694918-2694981	+	false	1
SPAC644.12.1	chrI:2694777-2694816	chrI:2694918-2694981	+	false	1
SPAC644.18c.1	chrI:2705362-2705408	chrI:2705504-2705552	-	false	7
SPAC644.18c.1	chrI:2705504-2705552	chrI:2705504-2705552	-	false	1
SPAC644.18c.1	chrI:2705504-2705552	chrI:2705025-2705075	-	false	1
SPAPB2B4.05.1	chrI:2722009-2722059	chrI:2721644-2721747	+	false	1
SPAPB2B4.05.1	chrI:2721356-2721404	chrI:2721101-2721201	+	false	1
SPAPB2B4.05.1	chrI:2721356-2721404	chrI:2721500-2721551	+	false	1
SPAPB2B4.05.1	chrI:2721500-2721551	chrI:2721356-2721404	+	false	2
SPAPB2B4.05.1	chrI:2721101-2721201	chrI:2721356-2721404	+	false	1
SPAPB2B4.06.1	chrI:2723211-2723272	chrI:2723275-2723348	+	false	1
SPAC6F6.07c.1	chrI:2746129-2746192	chrI:2746336-2746438	-	false	14
SPAC6F6.07c.1	chrI:2746240-2746302	chrI:2746336-2746450	-	false	1
SPAC6F6.07c.1	chrI:2746129-2746192	chrI:2746240-2746302	-	false	26
SPAC6F6.07c.1	chrI:2746240-2746302	chrI:2746129-2746192	-	false	2393
SPAC6F6.07c.1	chrI:2746336-2746438	chrI:2746336-2746438	-	false	1
SPAC6F6.07c.1	chrI:2746240-2746302	chrI:2746240-2746302	-	false	96
SPAC6F6.07c.1	chrI:2746336-2746438	chrI:2746240-2746302	-	false	15
SPAC6F6.07c.1	chrI:2746240-2746302	chrI:2746336-2746438	-	false	4798
SPAC6F6.07c.1	chrI:2746336-2746438	chrI:2746129-2746192	-	false	15
SPAC6F6.08c.1	chrI:2746932-2747118	chrI:2747267-2747340	-	false	1
SPAC6F6.11c.1	chrI:2752330-2752386	chrI:2752576-2752622	-	false	1
SPAC6F6.11c.1	chrI:2752330-2752386	chrI:2752153-2752211	-	false	1
SPAC6F6.11c.1	chrI:2752732-2752773	chrI:2752576-2752622	-	false	2
SPAC6F6.15.1	chrI:2762586-2762661	chrI:2762383-2762453	+	false	1
SPAC6F6.15.1	chrI:2762586-2762661	chrI:2762834-2762874	+	false	1
SPAC6F6.15.1	chrI:2762834-2762874	chrI:2762586-2762661	+	false	1
SPAC6F6.15.1	chrI:2762922-2763000	chrI:2762834-2762874	+	false	1
SPAC6F6.15.1	chrI:2762383-2762453	chrI:2762494-2762561	+	false	3
SPAC6F6.15.1	chrI:2762834-2762874	chrI:2762494-2762561	+	false	1
SPAC6F6.15.1	chrI:2762723-2762786	chrI:2762494-2762561	+	false	1
SPAC6F6.15.1	chrI:2762586-2762661	chrI:2762723-2762786	+	false	1
SPAC6F6.15.1	chrI:2762834-2762874	chrI:2762723-2762786	+	false	1
SPAC6F6.15.1	chrI:2762586-2762661	chrI:2762494-2762561	+	false	11
SPAC6F6.15.1	chrI:2762723-2762786	chrI:2762922-2763000	+	false	2
SPAC6F6.15.1	chrI:2762494-2762561	chrI:2762383-2762453	+	false	2
SPAC6F6.15.1	chrI:2762494-2762561	chrI:2762586-2762661	+	false	7
SPAC6F6.15.1	chrI:2762586-2762661	chrI:2762922-2763000	+	false	1
SPAC6F6.16c.1	chrI:2765264-2765319	chrI:2765093-2765165	-	false	1
SPAC1805.01c.1	chrI:2773157-2773203	chrI:2773157-2773203	-	false	1
SPAC1805.01c.1	chrI:2773013-2773107	chrI:2773157-2773203	-	false	5
SPAC1805.03c.1	chrI:2776172-2776250	chrI:2776084-2776134	-	false	3
SPAC1805.03c.1	chrI:2776084-2776134	chrI:2776084-2776134	-	false	1
SPAC1805.05.1	chrI:2781551-2781616	chrI:2781687-2781746	+	false	1
SPAC1805.05.1	chrI:2781687-2781746	chrI:2781896-2781968	+	false	2
SPAC1805.05.1	chrI:2781687-2781746	chrI:2781551-2781616	+	false	2
SPAC1805.08.1	chrI:2788079-2788127	chrI:2788239-2788298	+	false	1
SPAC3F10.19.1	chrI:2830807-2830991	chrI:2830600-2830798	+	false	2
SPAC3F10.09.1	chrI:2833170-2833425	chrI:2833530-2833595	+	false	1
SPAC3F10.09.1	chrI:2833170-2833425	chrI:2833037-2833098	+	false	2
SPAC3F10.09.1	chrI:2833037-2833098	chrI:2833530-2833595	+	false	1
SPAC8F11.02c.1	chrI:2855578-2855619	chrI:2855457-2855515	-	false	1
SPAC8F11.02c.1	chrI:2855091-2855168	chrI:2855457-2855515	-	false	3
SPAC8F11.02c.1	chrI:2855091-2855168	chrI:2855578-2855619	-	false	2
SPAC8F11.07c.1	chrI:2865641-2865695	chrI:2865410-2865473	-	false	1
SPAC8F11.07c.1	chrI:2865410-2865473	chrI:2865502-2865555	-	false	1
SPACUNK4.14.1	chrI:2884784-2884839	chrI:2884784-2884839	-	false	1
SPAC31G5.02.1	chrI:2991272-2991497	chrI:2991108-2991156	+	false	3
SPAC31G5.12c.1	chrI:3008796-3009159	chrI:3009259-3009311	-	false	3
SPAC1786.01c.1	chrI:3028521-3028569	chrI:3028521-3028569	-	false	1
SPAC24C9.11.1	chrI:3068371-3068413	chrI:3068371-3068413	+	false	1
SPAC16A10.03c.1	chrI:3084191-3084229	chrI:3084082-3084124	-	false	1
SPAC16A10.03c.1	chrI:3084191-3084229	chrI:3084191-3084229	-	false	2
SPAC16A10.03c.1	chrI:3084082-3084124	chrI:3084082-3084124	-	false	2
SPAC16A10.04.1	chrI:3087588-3087703	chrI:3087277-3087383	+	false	1
SPAC16A10.04.1	chrI:3087072-3087126	chrI:3087277-3087383	+	false	1
SPAC16A10.04.1	chrI:3087169-3087229	chrI:3087072-3087126	+	false	5
SPAC16A10.04.1	chrI:3087072-3087126	chrI:3087072-3087126	+	false	1
SPAC16A10.04.1	chrI:3087169-3087229	chrI:3087277-3087383	+	false	1
SPAC16A10.04.1	chrI:3087277-3087383	chrI:3087072-3087126	+	false	1
SPAC589.05c.1	chrI:3102150-3102282	chrI:3102432-3102477	-	false	1
SPAC589.05c.1	chrI:3102150-3102282	chrI:3102150-3102282	-	false	1
SPAC589.07c.1	chrI:3105687-3105870	chrI:3105548-3105612	-	false	11
SPAC589.07c.1	chrI:3105687-3105870	chrI:3105379-3105440	-	false	6
SPAC589.07c.1	chrI:3105154-3105218	chrI:3105548-3105612	-	false	1
SPAC589.07c.1	chrI:3105379-3105440	chrI:3105548-3105612	-	false	1
SPAC688.02c.1	chrI:3114000-3114128	chrI:3114277-3114362	-	false	1
SPAC3G9.13c.1	chrI:3152256-3152327	chrI:3152080-3152133	+	false	1
SPAC3G9.13c.1	chrI:3151870-3151951	chrI:3152080-3152133	+	false	1
SPAC3G9.13c.1	chrI:3151870-3151951	chrI:3151626-3151788	+	false	2
SPAC3G9.12.1	chrI:3157051-3157129	chrI:3157198-3157239	-	false	1
SPAC3G9.17.1	chrI:3162444-3162522	chrI:3162612-3162669	-	false	1
SPAC3G9.09c.1	chrI:3166526-3166587	chrI:3166759-3166864	+	false	1
SPAC1486.02c.1	chrI:3187942-3188048	chrI:3187723-3187810	-	false	4
SPAC1486.02c.1	chrI:3187723-3187810	chrI:3187942-3188048	-	false	1
